,state,date,value
2368,PA,20160506,25464.156097113868
2369,PA,20160507,18109.713900912106
2370,PA,20160508,28820.858237262983
2371,PA,20160509,37225.48968590313
2372,PA,20160510,39017.303094582036
2373,PA,20160511,26070.555782609303
2374,PA,20160512,47562.353643008115
2375,PA,20160513,26934.80166572959
2376,PA,20160514,45420.51475209498
2377,PA,20160515,40760.10882202648
2378,PA,20160516,35919.81874177283
2379,PA,20160517,32291.342886260816
2380,PA,20160518,41334.49343913145
2381,PA,20160519,53029.40637788455
2382,PA,20160520,44305.374026386766
2383,PA,20160521,25213.518532520666
2384,PA,20160522,46676.23964297651
2385,PA,20160523,46839.63519333841
2386,PA,20160524,45086.82731680138
2387,PA,20160525,40583.24952558402
2388,PA,20160526,41500.80517585525
2389,PA,20160527,31472.922497596435
2390,PA,20160528,33563.28754870102
2391,PA,20160529,43501.488506574315
2392,PA,20160530,36399.48119955768
2393,PA,20160531,19005.1221494225
2394,PA,20160601,33629.86763397753
2395,PA,20160602,43822.96559818963
2396,PA,20160603,38585.83473283946
2397,PA,20160604,37498.41450536021
2398,PA,20160605,43998.99084248197
2399,PA,20160606,40561.09215759411
2400,PA,20160607,43309.04887098359
2401,PA,20160608,33619.70784427014
2402,PA,20160609,19880.215618247894
2403,PA,20160610,26053.280832121625
2404,PA,20160611,21719.27889635284
2405,PA,20160612,20831.60367851729
2406,PA,20160613,20107.586880169907
2407,PA,20160614,27124.291278729765
2408,PA,20160615,16173.891683845744
2409,PA,20160616,30809.593887950978
2410,PA,20160617,13530.46990149766
2411,PA,20160618,22057.24324782338
2412,PA,20160619,16958.068668578173
2413,PA,20160620,15253.431085660017
2414,PA,20160621,21060.189340788827
2415,PA,20160622,27789.425731716063
2416,PA,20160623,40879.73106478663
2417,PA,20160624,27411.86845823561
2418,PA,20160625,25250.14956635665
2419,PA,20160626,13104.196336869323
2420,PA,20160627,19220.809924378293
2421,PA,20160628,22982.207754550516
2422,PA,20160629,11655.220899460835
2423,PA,20160630,17812.261578959497
2424,PA,20160701,21986.23536494674
2425,PA,20160702,28960.611901351767
2426,PA,20160703,14961.753323381823
2427,PA,20160704,23373.740535127694
2428,PA,20160705,35445.37973971923
2429,PA,20160706,36596.2372978539
2430,PA,20160707,26093.45180949476
2431,PA,20160708,31281.644527532637
2432,PA,20160709,25611.069988736846
2433,PA,20160710,31323.4206063576
2434,PA,20160711,11249.972887944234
2435,PA,20160712,14314.152440767359
2436,PA,20160713,9842.814459600655
2437,PA,20160714,6323.647369938597
2438,PA,20160715,25410.156066846594
2439,PA,20160716,18893.42629544616
2440,PA,20160717,19081.395710448636
2441,PA,20160718,28959.12853984097
2442,PA,20160719,22832.76729231738
2443,PA,20160720,21486.40323385651
2444,PA,20160721,29438.591203242348
2445,PA,20160722,24973.835854546407
2446,PA,20160723,31677.477173569267
2447,PA,20160724,30462.05066204857
2448,PA,20160725,31062.247840274795
2449,PA,20160726,21218.10365344165
2450,PA,20160727,47638.36924650635
2451,PA,20160728,18351.663925444427
2452,PA,20160729,17633.381175873197
2453,PA,20160730,19791.51573587827
2454,PA,20160731,36126.96549413335
2455,PA,20160801,27893.014608342863
2456,PA,20160802,24006.762051910093
2457,PA,20160803,24519.945883355816
2458,PA,20160804,16426.91916590817
2459,PA,20160805,15574.525569169507
2460,PA,20160806,20621.898208371884
2461,PA,20160807,16742.130575955376
2462,PA,20160808,29431.823911072435
2463,PA,20160809,26426.57954176506
2464,PA,20160810,35278.64370985497
2465,PA,20160811,22280.54359432245
2466,PA,20160812,28132.04694685857
2467,PA,20160813,22610.565162901832
2468,PA,20160814,33977.2262363002
2469,PA,20160815,21065.870335629443
2470,PA,20160816,21077.45228372595
2471,PA,20160817,37178.514097130515
2472,PA,20160818,34452.0709850941
2473,PA,20160819,14607.321582626899
2474,PA,20160820,24059.221938744413
2475,PA,20160821,7626.796106081926
2476,PA,20160822,25104.478767857177
2477,PA,20160823,23460.324007568222
2478,PA,20160824,27470.18036526926
2479,PA,20160825,42412.53773930174
2480,PA,20160826,31461.081530444735
2481,PA,20160827,21869.50893172314
2482,PA,20160828,44284.277939174484
2483,PA,20160829,29011.236000327728
2484,PA,20160830,22167.747713714438
2485,PA,20160831,40982.767257626896
2486,PA,20160901,50463.55405964184
2487,PA,20160902,31605.226678650462
2488,PA,20160903,35356.4071042975
2489,PA,20160904,21705.827641577132
2490,PA,20160905,16883.942220843335
2491,PA,20160906,36975.095408121604
2492,PA,20160907,39050.51268555679
2493,PA,20160908,27619.242914563067
2494,PA,20160909,19686.18393209843
2495,PA,20160910,34743.673855793015
2496,PA,20160911,26086.093061197746
2497,PA,20160912,36675.86609846381
2498,PA,20160913,35312.74930098938
2499,PA,20160914,35426.90956761418
2500,PA,20160915,43213.56153620786
2501,PA,20160916,23901.69239417123
2502,PA,20160917,40634.89330508036
2503,PA,20160918,64685.758249802726
2504,PA,20160919,64856.49064539914
2505,PA,20160920,55633.060696523615
2506,PA,20160921,56912.86973871325
2507,PA,20160922,29050.073113514198
2508,PA,20160923,20786.281235862367
2509,PA,20160924,15465.025702517358
2510,PA,20160925,22724.647086455487
2511,PA,20160926,40078.477760071946
2512,PA,20160927,34321.984118460685
2513,PA,20160928,32588.067551624838
2514,PA,20160929,42386.05662990385
2515,PA,20160930,32883.564291895134
2516,PA,20161001,34977.67025697001
2517,PA,20161002,36176.57536121267
2518,PA,20161003,39765.69091933245
2519,PA,20161004,51219.92503808285
2520,PA,20161005,50552.59114815491
2521,PA,20161006,40460.818611539646
2522,PA,20161007,32726.77636156737
2523,PA,20161008,24218.09770716068
2524,PA,20161009,35936.03155089508
2525,PA,20161010,39223.44924708423
2526,PA,20161011,41815.238658083836
2527,PA,20161012,45468.14630194809
2528,PA,20161013,29749.828310055316
2529,PA,20161014,36611.23761071167
2530,PA,20161015,32555.21985885915
2531,PA,20161016,41908.08760490717
2532,PA,20161017,70203.13245613207
2533,PA,20161018,48287.77545931637
2534,PA,20161019,45422.076564845185
2535,PA,20161020,52606.117818321116
2536,PA,20161021,50421.654531591295
2537,PA,20161022,41067.162759838684
2538,PA,20161023,42496.82793854282
2539,PA,20161024,43740.55404677324
2540,PA,20161025,52363.536106852735
2541,PA,20161026,43085.84977624546
2542,PA,20161027,32746.058274900253
2543,PA,20161028,52988.084825319675
2544,PA,20161029,40219.28664022523
2545,PA,20161030,50862.90543470116
2546,PA,20161031,35261.779482907674
2547,PA,20161101,39191.69753834774
2548,PA,20161102,51564.02255836159
2549,PA,20161103,40580.698744124194
2550,PA,20161104,29069.163464566947
2551,PA,20161105,24712.91274030126
2552,PA,20161106,34729.44389975445
2553,PA,20161107,49485.36155369341
2554,PA,20161108,46094.22901985809
2555,PA,20161109,31172.136425311674
2556,PA,20161110,32814.43751085308
2557,PA,20161111,33774.25563134257
2558,PA,20161112,41045.589042715095
2559,PA,20161113,55256.06878264572
2560,PA,20161114,44477.611060672854
2561,PA,20161115,67557.98678218717
2562,PA,20161116,53692.99985271503
2563,PA,20161117,47482.15163817876
2564,PA,20161118,45359.654839165996
2565,PA,20161119,34863.46830793944
2566,PA,20161120,37800.510557404064
2567,PA,20161121,29633.921230446802
2568,PA,20161122,44016.32804223152
2569,PA,20161123,41099.05267027348
2570,PA,20161124,32309.580085173366
2571,PA,20161125,51605.51889352374
2572,PA,20161126,41607.35192070768
2573,PA,20161127,37484.581588421126
2574,PA,20161128,45749.87270633211
2575,PA,20161129,54511.16481645903
2576,PA,20161130,68612.11819620758
2577,PA,20161201,53233.715998171465
2578,PA,20161202,38507.60040128382
2579,PA,20161203,32762.337180362334
2580,PA,20161204,56588.5781805859
2581,PA,20161205,61929.69890895375
2582,PA,20161206,50144.926344055544
2583,PA,20161207,32572.151193736514
2584,PA,20161208,51471.38133287165
2585,PA,20161209,43204.254916952035
2586,PA,20161210,30791.511921616133
2587,PA,20161211,56208.4880099188
2588,PA,20161212,48673.76784496632
2589,PA,20161213,59959.898599173524
2590,PA,20161214,58242.429565461134
2591,PA,20161215,48956.16482457458
2592,PA,20161216,49698.08863082619
2593,PA,20161217,32522.29296908309
2594,PA,20161218,54925.63248831894
2595,PA,20161219,57699.60475292822
2596,PA,20161220,43694.596025376544
2597,PA,20161221,54901.10284657954
2598,PA,20161222,55932.33291533894
2599,PA,20161223,59741.608520259666
2600,PA,20161224,51424.50593060247
2601,PA,20161225,46280.99241536402
2602,PA,20161226,91367.44892941944
2603,PA,20161227,104915.04428206327
2604,PA,20161228,73748.23491987729
2605,PA,20161229,82266.70833401202
2606,PA,20161230,53979.8304232104
2607,PA,20161231,43387.324583190886
2608,PA,20170101,59523.615614816525
2609,PA,20170102,60916.27363968647
2610,PA,20170103,100990.67201938908
2611,PA,20170104,82896.92688887328
2612,PA,20170105,53400.05045056627
2613,PA,20170106,57026.98219687742
2614,PA,20170107,78805.58257462378
2615,PA,20170108,93608.88315125098
2616,PA,20170109,110424.88190407932
2617,PA,20170110,93009.83767533851
2618,PA,20170111,68417.02579694887
2619,PA,20170112,67334.19074897145
2620,PA,20170113,60407.037591323366
2621,PA,20170114,54946.46461406117
2622,PA,20170115,77681.02742622883
2623,PA,20170116,94695.9965837365
2624,PA,20170117,86003.04594277716
2625,PA,20170118,129459.68073376744
2626,PA,20170119,91418.79005385881
2627,PA,20170120,84638.6123727642
2628,PA,20170121,81582.80702307378
2629,PA,20170122,98367.24064682824
2630,PA,20170123,142376.48642933034
2631,PA,20170124,109535.9781500978
2632,PA,20170125,93766.39820966443
2633,PA,20170126,100761.59101966034
2634,PA,20170127,78047.83399766134
2635,PA,20170128,80256.528284246
2636,PA,20170129,92129.82493596581
2637,PA,20170130,99590.54514492367
2638,PA,20170131,104233.58853765587
2639,PA,20170201,94903.88200643187
2640,PA,20170202,94126.38790817637
2641,PA,20170203,79094.52881333385
2642,PA,20170204,89673.62299334102
2643,PA,20170205,118313.82758514654
2644,PA,20170206,143176.54461063995
2645,PA,20170207,148862.4746026328
2646,PA,20170208,138567.10696989176
2647,PA,20170209,92163.86253217616
2648,PA,20170210,92839.45130238816
2649,PA,20170211,70174.160613506
2650,PA,20170212,65076.58389794376
2651,PA,20170213,111921.29253303484
2652,PA,20170214,95422.27319516664
2653,PA,20170215,102532.85990570294
2654,PA,20170216,77361.40559649724
2655,PA,20170217,101658.83591578327
2656,PA,20170218,90025.60642793919
2657,PA,20170219,92202.9010345957
2658,PA,20170220,130006.78942526055
2659,PA,20170221,117023.47266434175
2660,PA,20170222,85827.32615691598
2661,PA,20170223,86705.4541933782
2662,PA,20170224,100314.35388302656
2663,PA,20170225,90756.86377829892
2664,PA,20170226,72573.79584242501
2665,PA,20170227,79633.41503042447
2666,PA,20170228,77929.02587555439
2667,PA,20170301,72253.48804245418
2668,PA,20170302,70978.24621939758
2669,PA,20170303,44080.75917288441
2670,PA,20170304,55452.35899205168
2671,PA,20170305,67835.12894140196
2672,PA,20170306,99038.38328598754
2673,PA,20170307,84722.43997501122
2674,PA,20170308,54248.95285809994
2675,PA,20170309,63502.41765272245
2676,PA,20170310,48770.231176546884
2677,PA,20170311,44036.2329815748
2678,PA,20170312,71981.20896740607
2679,PA,20170313,82204.32529182022
2680,PA,20170314,81902.9933598929
2681,PA,20170315,61755.36113975665
2682,PA,20170316,49529.543189666816
2683,PA,20170317,34755.48581169998
2684,PA,20170318,54731.605735094745
2685,PA,20170319,92061.48736361656
2686,PA,20170320,94763.36183165971
2687,PA,20170321,69464.22104280062
2688,PA,20170322,67557.8846249946
2689,PA,20170323,67649.5274472478
2690,PA,20170324,61570.10266495244
2691,PA,20170325,38946.21653484131
2692,PA,20170326,40152.686648625604
2693,PA,20170327,79276.0144822854
2694,PA,20170328,71043.67973950997
2695,PA,20170329,69982.40496505039
2696,PA,20170330,57477.816115275535
2697,PA,20170331,45765.271120876925
2698,PA,20170401,56575.641521483834
2699,PA,20170402,47753.39473000682
2700,PA,20170403,66211.65068009662
2701,PA,20170404,92260.9776141237
2702,PA,20170405,52220.302260147786
2703,PA,20170406,52488.27910198227
2704,PA,20170407,47688.37530897953
2705,PA,20170408,33960.73520995222
2706,PA,20170409,52199.473369699386
2707,PA,20170410,56917.073621288495
2708,PA,20170411,53368.71413197873
2709,PA,20170412,36121.83701706812
2710,PA,20170413,40972.78443740333
2711,PA,20170414,40013.152023233306
2712,PA,20170415,40306.28126878938
2713,PA,20170416,58230.12348757955
2714,PA,20170417,74379.26796821218
2715,PA,20170418,45899.39184090601
2716,PA,20170419,53810.03553683408
2717,PA,20170420,45498.760554992405
2718,PA,20170421,39091.5978513014
2719,PA,20170422,44466.79788365707
2720,PA,20170423,42337.513816838815
2721,PA,20170424,52609.76151260172
2722,PA,20170425,52493.90704077796
2723,PA,20170426,43888.592102692586
2724,PA,20170427,62379.352332700284
2725,PA,20170428,46389.30816774509
2726,PA,20170429,26142.242838302656
2727,PA,20170430,58628.736909768115
2728,PA,20170501,49098.01785767798
2729,PA,20170502,36101.0789361493
2730,PA,20170503,29122.393256662577
2731,PA,20170504,31148.537373662264
2732,PA,20170505,55061.90213388057
2733,PA,20170506,40868.981285093294
2734,PA,20170507,36563.38677267752
2735,PA,20170508,28203.329161868496
2736,PA,20170509,36456.07531382599
2737,PA,20170510,28468.66813373207
2738,PA,20170511,19462.36390546681
2739,PA,20170512,38329.67768683452
2740,PA,20170513,27064.600252386917
2741,PA,20170514,47313.411775679924
2742,PA,20170515,55870.46382028451
2743,PA,20170516,47968.731278136795
2744,PA,20170517,49391.51438517788
2745,PA,20170518,40806.804555728464
2746,PA,20170519,48267.881063234905
2747,PA,20170520,37727.76650724629
2748,PA,20170521,28503.499420646465
2749,PA,20170522,48377.508539231465
2750,PA,20170523,43728.897082842734
2751,PA,20170524,38930.50245039058
2752,PA,20170525,38430.3053625487
2753,PA,20170526,33682.92159858511
2754,PA,20170527,32114.20311147852
2755,PA,20170528,33105.992756261774
2756,PA,20170529,34674.54434541278
2757,PA,20170530,31835.149806140096
2758,PA,20170531,24403.913296367027
2759,PA,20170601,40756.703152417176
2760,PA,20170602,38173.92108148943
2761,PA,20170603,32987.948547389475
2762,PA,20170604,33485.334925139345
2763,PA,20170605,33901.081458401735
2764,PA,20170606,28628.94067232323
2765,PA,20170607,30534.028780789213
2766,PA,20170608,23831.085701895747
2767,PA,20170609,17498.327092340027
2768,PA,20170610,17476.324795803142
2769,PA,20170611,23304.79368464981
2770,PA,20170612,20004.899686230496
2771,PA,20170613,14826.654959253618
2772,PA,20170614,7653.6109960549375
2773,PA,20170615,28595.534047563266
2774,PA,20170616,28117.993139568807
2775,PA,20170617,20918.890505172458
2776,PA,20170618,9495.532604399192
2777,PA,20170619,29533.99608721657
2778,PA,20170620,24158.93168144397
2779,PA,20170621,21368.43503040566
2780,PA,20170622,34962.638071613015
2781,PA,20170623,36727.42753194242
2782,PA,20170624,23809.903284089214
2783,PA,20170625,32501.679851934525
2784,PA,20170626,31671.12454822886
2785,PA,20170627,27735.410497256747
2786,PA,20170628,26392.330660314354
2787,PA,20170629,30224.34102273063
2788,PA,20170630,25644.52818295493
2789,PA,20170701,14798.027912683408
2790,PA,20170702,20350.901662856624
2791,PA,20170703,27034.359812313887
2792,PA,20170704,28867.69257768604
2793,PA,20170705,36782.95843836509
2794,PA,20170706,25805.528932799647
2795,PA,20170707,18137.93637665973
2796,PA,20170708,17908.245206262145
2797,PA,20170709,31237.909240492252
2798,PA,20170710,16573.942819511736
2799,PA,20170711,29626.386147984478
2800,PA,20170712,17950.260467664448
2801,PA,20170713,27752.6352855259
2802,PA,20170714,25099.898629997417
2803,PA,20170715,17256.240442085305
2804,PA,20170716,18344.27233011447
2805,PA,20170717,24151.887510891967
2806,PA,20170718,38417.81471562605
2807,PA,20170719,36127.11252724991
2808,PA,20170720,11662.04374081837
2809,PA,20170721,10522.579257574946
2810,PA,20170722,32054.495180832408
2811,PA,20170723,25458.22812335815
2812,PA,20170724,24649.77597932747
2813,PA,20170725,28588.33868997429
2814,PA,20170726,25023.213219301484
2815,PA,20170727,28638.668176513485
2816,PA,20170728,37635.12366879353
2817,PA,20170729,27435.96480958183
2818,PA,20170730,32893.95937127569
2819,PA,20170731,21786.773439127108
2820,PA,20170801,38546.93489817125
2821,PA,20170802,32969.221297931545
2822,PA,20170803,23459.04804684417
2823,PA,20170804,22837.79125160332
2824,PA,20170805,26614.680723303056
2825,PA,20170806,31886.38702981373
2826,PA,20170807,23793.5308391536
2827,PA,20170808,24236.18008445272
2828,PA,20170809,10925.798753145647
2829,PA,20170810,20475.15798478337
2830,PA,20170811,26859.352530409826
2831,PA,20170812,18174.63071703575
2832,PA,20170813,21463.326074789475
2833,PA,20170814,17451.542028197495
2834,PA,20170815,26400.13763707437
2835,PA,20170816,20707.92214758215
2836,PA,20170817,28603.042051467582
2837,PA,20170818,27329.030415886737
2838,PA,20170819,24049.0412632398
2839,PA,20170820,16431.230223528935
2840,PA,20170821,13890.751401244597
2841,PA,20170822,19370.327012352776
2842,PA,20170823,16563.489438553403
2843,PA,20170824,27588.224197426833
2844,PA,20170825,27593.50882272936
2845,PA,20170826,24613.811634745958
2846,PA,20170827,27921.41017764644
2847,PA,20170828,28166.896202387066
2848,PA,20170829,38447.736237752564
2849,PA,20170830,44642.98539754415
2850,PA,20170831,42753.60129547684
2851,PA,20170901,53979.7643775985
2852,PA,20170902,21515.58584746904
2853,PA,20170903,34397.502851925565
2854,PA,20170904,44426.933735058265
2855,PA,20170905,64643.98772417621
2856,PA,20170906,41419.89138240937
2857,PA,20170907,56276.17247021046
2858,PA,20170908,56072.95288526316
2859,PA,20170909,45291.31020982288
2860,PA,20170910,27736.1715273146
2861,PA,20170911,54769.05289214164
2862,PA,20170912,43538.25015725221
2863,PA,20170913,35004.049892295814
2864,PA,20170914,43447.43204893456
2865,PA,20170915,36819.9295273694
2866,PA,20170916,27014.997380879857
2867,PA,20170917,40571.89103244439
2868,PA,20170918,60393.485863528724
2869,PA,20170919,38828.09966659248
2870,PA,20170920,39192.41510348828
2871,PA,20170921,72915.16600090728
2872,PA,20170922,59495.12387093977
2873,PA,20170923,31780.71796279821
2874,PA,20170924,39220.21328778701
2875,PA,20170925,48279.31660225369
2876,PA,20170926,37525.29458679255
2877,PA,20170927,28647.74168242404
2878,PA,20170928,28484.80749330089
2879,PA,20170929,24675.208117672148
2880,PA,20170930,31792.977016114848
2881,PA,20171001,25558.858886425805
2882,PA,20171002,37381.367178624736
2883,PA,20171003,31490.845121004262
2884,PA,20171004,35182.8803365981
2885,PA,20171005,64920.782303134736
2886,PA,20171006,41246.85221018515
2887,PA,20171007,27626.044394784327
2888,PA,20171008,40624.26946784898
2889,PA,20171009,64366.6963476995
2890,PA,20171010,42228.33160403797
2891,PA,20171011,46056.73703607506
2892,PA,20171012,50624.098865653454
2893,PA,20171013,34853.34972030509
2894,PA,20171014,40964.82263017122
2895,PA,20171015,46371.29424018263
2896,PA,20171016,59785.334843498495
2897,PA,20171017,38011.984295798335
2898,PA,20171018,47669.76059683914
2899,PA,20171019,41725.64147629251
2900,PA,20171020,54215.02800077843
2901,PA,20171021,36210.09652938389
2902,PA,20171022,26216.097663912882
2903,PA,20171023,64942.035910254024
2904,PA,20171024,49507.64062370304
2905,PA,20171025,45012.526233521545
2906,PA,20171026,49996.03539350506
2907,PA,20171027,55946.92575498744
2908,PA,20171028,40451.223473297
2909,PA,20171029,46972.330681739724
2910,PA,20171030,53040.03553805733
2911,PA,20171031,31743.18735711572
2912,PA,20171101,47156.44794325579
2913,PA,20171102,54811.76141479411
2914,PA,20171103,52819.35083763726
2915,PA,20171104,24775.419181658574
2916,PA,20171105,35567.994737446934
2917,PA,20171106,39023.31932105851
2918,PA,20171107,86995.22235194527
2919,PA,20171108,50633.40332167453
2920,PA,20171109,45231.75641016647
2921,PA,20171110,27939.61086407026
2922,PA,20171111,11463.03872090314
2923,PA,20171112,52282.73451010983
2924,PA,20171113,70658.98623835054
2925,PA,20171114,54145.611987781886
2926,PA,20171115,39703.052342495364
2927,PA,20171116,40511.721838021054
2928,PA,20171117,58514.65950510024
2929,PA,20171118,51763.791497218655
2930,PA,20171119,43122.53105141812
2931,PA,20171120,50674.75336850039
2932,PA,20171121,45839.93749598706
2933,PA,20171122,43049.17438955513
2934,PA,20171123,35529.50518010132
2935,PA,20171124,47331.321433237244
2936,PA,20171125,36040.26363494355
2937,PA,20171126,33729.27854141484
2938,PA,20171127,62474.269082043604
2939,PA,20171128,38428.134719127695
2940,PA,20171129,34328.34798989435
2941,PA,20171130,50770.2965973775
2942,PA,20171201,43460.853960222405
2943,PA,20171202,49927.004485908605
2944,PA,20171203,45421.09835119332
2945,PA,20171204,64369.02369125917
2946,PA,20171205,61239.07565908157
2947,PA,20171206,53604.25549776298
2948,PA,20171207,45016.8204276817
2949,PA,20171208,31988.335161143823
2950,PA,20171209,43237.997987081784
2951,PA,20171210,41981.41292716387
2952,PA,20171211,49486.244297533514
2953,PA,20171212,72697.46096682975
2954,PA,20171213,45658.800810060544
2955,PA,20171214,56599.89995101462
2956,PA,20171215,45011.939081290286
2957,PA,20171216,49081.56221723613
2958,PA,20171217,56468.87960460473
2959,PA,20171218,70624.38367197308
2960,PA,20171219,63887.9237943285
2961,PA,20171220,59852.054386160315
2962,PA,20171221,82093.2739620934
2963,PA,20171222,60573.96086160999
2964,PA,20171223,57446.675429855946
2965,PA,20171224,69081.03887293287
2966,PA,20171225,50802.67160590774
2967,PA,20171226,60217.82133082111
2968,PA,20171227,74404.17278235602
2969,PA,20171228,71941.87012946965
2970,PA,20171229,68279.21011761077
2971,PA,20171230,71428.4407122953
2972,PA,20171231,59620.305930212155
2973,PA,20180101,72995.92618093974
2974,PA,20180102,75853.25068811548
2975,PA,20180103,80671.23291922787
2976,PA,20180104,53758.323335203226
2977,PA,20180105,55849.554998026906
2978,PA,20180106,57610.6120219079
2979,PA,20180107,31158.953668461247
2980,PA,20180108,61793.907070032335
2981,PA,20180109,74160.82872250519
2982,PA,20180110,61334.92024440447
2983,PA,20180111,60113.571763960026
2984,PA,20180112,60347.77521445742
2985,PA,20180113,55575.53959006462
2986,PA,20180114,64240.18942705327
2987,PA,20180115,61641.48492835312
2988,PA,20180116,63096.21776502331
2989,PA,20180117,78974.81750477862
2990,PA,20180118,91770.50160594296
2991,PA,20180119,81757.70892750776
2992,PA,20180120,67120.21270746617
2993,PA,20180121,62688.33736838352
2994,PA,20180122,97523.29854727832
2995,PA,20180123,100371.02272072744
2996,PA,20180124,108471.55505719347
